,id_tweet_pai,texto_reply,classificacao
252,1454036607946924034,8. Bom dia Ministro! Que N.S.J. esteja contigo e com todos os envolvidos nesse novo desafio! Vai dar certo!,positivo
253,1454036607946924034,"8. Concessionária eixo esta dominando interor paulista ativando pedagios absurdos de caro , e nada se faz , infelizmente este governo esta se tornando igual aos outros ! Lamentavel",negativo
254,1454036607946924034,8. Epa! Vc prometeu 35% ontem!,questionamento
255,1454036607946924034,80. Boa sorte e que Deus te abençoe.,positivo
256,1454036607946924034,81. Esse é um Governo que trabalha. Parabéns Ministro,positivo
257,1454036607946924034,82. Boa sorte gigante!,positivo
258,1454036607946924034,"83. Parabéns, Ministro Tarcísio. Estamos colhendo os frutos de um governo voltado para o bem do povo brasileiro, de um governo honesto e com uma equipe técnica e interessada em fazer o melhor!",positivo
259,1454036607946924034,"84. O senhor é um exemplo para os brasileiros. Trabalho, dedicação e lealdade ao presidente",positivo
260,1454036607946924034,"85. Parabéns Ministro, Deus abençoe este grande projeto.",positivo
261,1454036607946924034,86. O único ministro que se salva neste governo. Está fazendo um excelente trabalho. Tem meu reconhecimento.,positivo
262,1454036607946924034,87. Fodasssss,positivo
263,1454036607946924034,88. Brasil que trabalha,positivo
264,1454036607946924034,89. Excelente Presidente Honesto,positivo
265,1454036607946924034,"9. Boa sorte, Ministro Tarcisio!",positivo
266,1454036607946924034,"9. Legado: dólar a 5,60 (até agora) e o povo na miséria.",negativo
267,1454036607946924034,9. Redução de 30%,questionamento
268,1454036607946924034,90. Parabéns!!,positivo
269,1454036607946924034,"91. Parabéns ao Presidente Bolsonaro por ter escolhido vc como ministro da Infraestrutura, uma das melhores escolhas!!! Eu, como paulista fico muito contente por tantas melhorias q está acontecendo em Sao Paulo e no Brasil todo !",positivo
270,1454036607946924034,92. Parabéns!!,positivo
271,1454036607946924034,93. Bom dia Ministro Deus o abençoe. Bom trabalho,positivo
272,1454036607946924034,94. Bom dia Avante Brasil,positivo
273,1454036607946924034,"95. Você é fera, vem pro Governo de São Paulo.",positivo
274,1454036607946924034,96. VENCEREMOS!,positivo
275,1454036607946924034,97. BOM DIA! Boa sorte ministro.,positivo
276,1454036607946924034,98. Bom dia! Ótimo trabalho Ministro!,positivo
277,1454036607946924034,"99. Esse é o Brasil dando certo, excelente ministro, futuro governador",positivo
278,1454799146121105409,"1.	Bom dia Ministro passei ontem pela BR 319 partes sem asfalto ainda, de Humaitá a Manaus, espero um dia poder passar por ela asfaltada totalmente. Bom trabalho Gratidão por tudo. Bom domingo.",questionamento
279,1454799146121105409,1.	Parabéns!!!,positivo
280,1454799146121105409,1.	Tenho os 2 pés atrás com a ccr uma vez que explorou por 30 anos e não cumpriu o contrato antigo é isso que penso 15 bi de investimento más eles não cumprem contratos,negativo
281,1454799146121105409,"10.	E ainda tem as BR do Paraná, e os emblemáticos aeroportos de Santos Dumont e CGH! Haja coração para tanta martelada!!!",questionamento
282,1454799146121105409,10.	O senhor tem que ser o candidato a presidente !!!,positivo
283,1454799146121105409,100.	Parabéns ministro Tarcísio onde existe um homem homem honesto com compromisso grande obras são realizadas,positivo
284,1454799146121105409,101.	PHODA!!! Esse é foda.,positivo
285,1454799146121105409,102.	ESSE MINISTRO PRECISA PREPARAR IM SUCESSOR À ALTURA E SE CANDIDATAR AI GOVERNO DE SÃO PAULO. VAI VENCER POR UNANIMIDADE!,positivo
286,1454799146121105409,103.	Avante Brasil,positivo
287,1454799146121105409,104.	Parabéns,positivo
288,1454799146121105409,"105.	Parabéns Thorcísio , futuro governador de São Paulo",positivo
289,1454799146121105409,"106.	Muito orgulho, ministro Tarcísio.......!!!!!!!",positivo
290,1454799146121105409,"107.	Parabéns, você representa o Brasil.",positivo
291,1454799146121105409,108.	Showww tu e fodaaa!!!,positivo
292,1454799146121105409,109.	É muito bom ver que o país se transforma num grande canteiro de obras. Legado para as próximas gerações e empregos já acontecendo. BORA PRA CIMA BRASIL. BORA CRESCER.,positivo
293,1454799146121105409,"11.	Ministro Tarcisio faça o leilão de um novo terminal de passageiros no porto de Santos na região ""ABANDONADA "" do Valongo.",questionamento
294,1454799146121105409,11.	Parabéns pelo excelente trabalho Ministro!!!,positivo
295,1454799146121105409,"110.	Excelente trabalho, Ministro. Orgulho do seu ministério.",positivo
296,1454799146121105409,"111.	TORcisio, cuidado c'esse martelo! Parabéns e obrigado pelo seu trabalho. Uso muito a Dutra desde 1985. Vi muitas mortes em acidentes antes da 1a. concessão. Se já tinha melhorado, agora vira uma potência.",positivo
297,1454799146121105409,112.	SP Agradece!!!!!,positivo
298,1454799146121105409,113.	Esse merecia uma chance na presidência para ver o que faria.,positivo
299,1454799146121105409,"114.	Nosso ministro, de ouro Competência inteligência, E sabedoria que Deus lhe proteja.",positivo
300,1454799146121105409,"115.	Parabéns,mas só uma correção: se o Brasil está tendo o maior programa de estrutura do mundo,é pq governos anteriores ñ fizeram o q deveria ter sido feito,levaram as verbas pra casa e agora,o presente governo,está correndo pra botar o Brasil em dia:com compromisso, sem corrupção.",positivo
301,1454799146121105409,116.	Parabéns ministro. Seu trabalho nos orgulha muito.,positivo
302,1454799146121105409,117.	Orgulho de ver essa equipe trabalhando!,positivo
303,1454799146121105409,118.	Parabéns ministro! O senhor eh nota mil,positivo
304,1454799146121105409,119.	Esse é o THORCISIO,positivo
305,1454799146121105409,12.	Estamos aguardando a Obra da Ponte sobre o Rio Jequitinhonha ministro @tarcisiogdf e também a implantaçao da @Caixa,questionamento
306,1454799146121105409,12.	Muito bom,positivo
307,1454799146121105409,120.	Parabéns Ministro!!,positivo
308,1454799146121105409,121.	Parabéns! Grande trabalho!,positivo
309,1454799146121105409,"122.	De arrepiar Ministro, parabéns pelo excelente trabalho. O Brasil está no caminho certo. Que escolha em PR @jairbolsonaro",positivo
310,1454799146121105409,"123.	Sem dúvida, o melhor entre os melhores!",positivo
311,1454799146121105409,124.	PARABÉNS,positivo
312,1454799146121105409,"125.	Para mim, o melhor ministro disparado é o senhor, parabéns.",positivo
313,1454799146121105409,126.	Parabéns Ministro @tarcisiogdf...em 2026 vc é meu candidato a presidente pra continuarmos a modernizar o Brasil...,positivo
314,1454799146121105409,"127.	Estou adorando essa parte publicitária ... é empolgante . Continue , continue !",positivo
315,1454799146121105409,128.	Show !,positivo
316,1454799146121105409,129.	Voce é a eficiência em Pessoa!!! Parabéns Parabéns Parabéns!!Precisamos de mais alguns Tarciso!!,positivo
317,1454799146121105409,"13.	Boa. Todas as rodovias federais duplicadas, no mínimo. Que acha?",questionamento
318,1454799146121105409,13.	Pra cima ministro!,positivo
319,1454799146121105409,130.	Amo esse ministro . Espero que fique e faça mais ainda como ministro de Bolsonaro em 2022.,positivo
320,1454799146121105409,131.	O melhor de todos os tempos.,positivo
321,1454799146121105409,"132.	Em 1996 quem comemorava a concessão da Dutra eram os empreiteiros de AG, CCCC, CNO e Serveng. Hoje quem comemora é o governo. Muita coisa mudou, e para melhor. Parabéns ao @MInfraestrutura",positivo
322,1454799146121105409,"133.	É um orgulho p nós brasileiros tê-lo como Ministro, mostrando ao Mundo e a nós brasileiros o Brasil q poderíamos ter sido, e q causa da ""má gestão"" dos Governos anteriores ainda não somos. Paz e muita Luz no seu caminho #PatriaAmadaBrasil",positivo
323,1454799146121105409,134.	Boa!,positivo
324,1454799146121105409,"135.	Os brasileiros tem uma dívida de gratidão com você ! O que faz, o que fala e como age é o que qualquer cidadão espera de um agente público: trabalho, dedicação, honestidade e competência ! Por mais Tarcísios no Executivo e legislativo ! Obrigado",positivo
325,1454799146121105409,"136.	Parabéns ministro, o senhor ainda vai ser presidente deste país...",positivo
326,1454799146121105409,137.	SUPER MINISTRO!,positivo
327,1454799146121105409,138.	Parabéns ministro Que Deus continue te dando sabedoria,positivo
328,1454799146121105409,"139.	Respeito, admiração valor. Sentimentos que a esquerda nunca vai ter e entender. Obrigada Tarcísio",positivo
329,1454799146121105409,14.	Parabéns Sr Ministro Parabéns a todos os envolvidos,positivo
330,1454799146121105409,"14.	É preciso urgente um marqueteiro igual na presidência! Um simples vídeo, mas é impactante! Parabéns ministro!",questionamento
331,1454799146121105409,140.	passar na Dutra e muita emoção sempre! @tarcisiogdf,positivo
332,1454799146121105409,141.	Parabens ministro Tarcísio,positivo
333,1454799146121105409,142.	Parabéns. Parece fake mas suas atitudes existem naqueles q são do bem e oferecem o bem.,positivo
334,1454799146121105409,143.	Parabéns.,positivo
335,1454799146121105409,"144.	Dia sensacional,parabéns mas vamos para os terminais portuários, para BR 381.Pena que o TCU não tem a mesma velocidade da infraestrutura. Bem que poderíamos publicar mais editais até dezembro para começar 2022 fervendo.",positivo
336,1454799146121105409,145.	Parabéns Ministro ! Obrigada por tudo que está fazendo pelo nosso País.,positivo
337,1454799146121105409,15.	Parabéns ministro THORCISIO,positivo
338,1454799146121105409,"16.	Que emoção Ministro,imagino a sua.Parabéns!!!",positivo
339,1454799146121105409,"17.	Ministro, o Sr. nos inspira e traz muita, mas muita esperança para o nosso Brasil ! Éramos um país que não tinha grandes obras, e hoje se entrega várias a cada semana. O nosso Brasil dá certo quando temos pessoas como vc ! Muito obrigado !",positivo
340,1454799146121105409,18.	Futuro governador de São Paulo!,positivo
341,1454799146121105409,"19.	O bom é que sr até com raiva gera emprego, o marceneiro ta rindo atoa fabricando martelo de leilao, estao rezando pro sr leiloar a petrobras, pq iria zerar o estoque. Parabes!! Ministro tarciso",positivo
342,1454799146121105409,"2.	Concessões salvam vidas com duplicações, iluminação em led, atendimento médico rápido etc, diminui o custo logístico e tempo de viagem. Além disso permite o Estado utilizar recursos para aplicar em ações em áreas pouco viável economicamente, como Norte do país.",questionamento
343,1454799146121105409,2.	Eu fico aqui batendo palmas. vivas ao grande Ministro!!,positivo
344,1454799146121105409,2.	Monstro!!!,negativo
345,1454799146121105409,20.	O Ministro que é o orgulho para os brasileiros!,positivo
346,1454799146121105409,"21.	Ministroooooooooo! A última vez q senti tanta emoção em uma manhã de domingo, foi na época q nosso saudoso Airton Senna ainda estava vivo. Eitaaaaaaa emoção boaaaaa!. Ficou show essa vídeo. Parabéns! Sucesso hoje e sempreeeeeee!.",positivo
347,1454799146121105409,22.	O trabalho do Sr. é inspirador e representa a esperança de Dias melhores para o Brasil. O Sr. dá muito orgulho ao povo brasileiro. Bravo Zulu!!!,positivo
348,1454799146121105409,23.	orgulho esse é o sentimento!,positivo
349,1454799146121105409,24.	TIRO O MEU 👒 pro sr,positivo
350,1454799146121105409,"25.	Parabéns ministro e toda equipe pelo trabalho, o BR vai alavancar com esse ministério. De longe a melhor equipe da história, os frutos logo vão falar por si.",positivo
351,1454799146121105409,"26.	Parabéns pelas privatizações,agora vão trazer mais impostos para os cofres público e não vai mais ter brechas para os sagues sugas",positivo
352,1454799146121105409,"27.	Isso aí, parabéns Ministro",positivo
353,1454799146121105409,28.	Grande Ministro..!!!,positivo
354,1454799146121105409,"29.	Força Brasil, esse é um governo que está mostrando trabalho..",positivo
355,1454799146121105409,"3.	Ganharam para a CCR novamente, sei bem o que vai acontecer,igual aqui no Paraná acaba a concessão e as obras não estão terminadas, e o povo pagando os pedágios mais caros do mundo!!!!!",negativo
356,1454799146121105409,"3.	Ministro, vem dar uma olhada na 0.50 em Minas. 7 reias de pedágio em pista única, um absurdo !",questionamento
357,1454799146121105409,"3.	Vc seria um grande presidente da República, ministro",positivo
358,1454799146121105409,30.	Parabéns @tarcisiogdf! Emocionante!!,positivo
359,1454799146121105409,31.	Parabéns Ministro !,positivo
360,1454799146121105409,"32.	Tmj, presidente",positivo
361,1454799146121105409,"33.	Toda honra glória a Nosso Senhor Jesus Cristo, obrigada Ministro Tarcísio por tudo que o Sr vem fazendo e transformando a vida do nosso país juntamente com nosso Presidente Bolsonaro, Deus abençoe a vida de vcs",positivo
362,1454799146121105409,"34.	Bom dia @tarcisiogdf, parabéns pelo trabalho que tem feito pelo povo brasileiro.",positivo
363,1454799146121105409,35.	Meus aplausos! Grande Ministro Tarcísio!,positivo
364,1454799146121105409,"36.	Ministro, o senhor é bom demais.",positivo
365,1454799146121105409,37.	Parabéns Ministro!,positivo
366,1454799146121105409,"38.	essa é a martelado do futuro governado de SP, e vai ser de 22/30",positivo
367,1454799146121105409,39.	Parabéns Ministro esse é o Brasil que queremos,positivo
368,1454799146121105409,4.	@tarcisiogdf E a Fernão Dias ?,questionamento
369,1454799146121105409,4.	Orgulho desse cidadão chamado Tarcísio!,positivo
370,1454799146121105409,"4.	P/ vcs o 🇧🇷 resume-se a 2 federações: SP-RJ. Lamentável. Malha rodoviária no MA totalmente precária, 19 km de duplicação da 135 que seria entregue em dez/20 e até agora nada. 222 entre Miranda e Sta. Inês destruída e uma promessa de concessão da 316/135 que pelo visto não sairá.",negativo
371,1454799146121105409,40.	É muito orgulho para o nosso país. Parabéns Ministro.,positivo
372,1454799146121105409,"41.	É competência e muito mais…, elogiar é pouco…!!!",positivo
373,1454799146121105409,42.	Obrigado por tudo ministro,positivo
374,1454799146121105409,43.	Parabens futuro governador Deus e contigo,positivo
375,1454799146121105409,44.	Vc é o cara!,positivo
376,1454799146121105409,45.	Parabéns ministro vc é 100% do povo.,positivo
377,1454799146121105409,46.	Você é o melhor ministro da história do Brasil!!,positivo
378,1454799146121105409,47.	Parabéns Ministro e equipe!!! Isso da orgulho de ver!,positivo
379,1454799146121105409,48.	Thorcízio e Mjolnir trazendo divisas e progresso para o país.,positivo
380,1454799146121105409,49.	Ministro de OURO que temos!!! Parabéns grande Ministro Tarcísio!!!,positivo
381,1454799146121105409,5.	Bom dia Ministro!! Excelente... Nova Dutra!!,positivo
382,1454799146121105409,5.	Corrupcao,negativo
383,1454799146121105409,"5.	Mn o pedagio da linha verde na Bahia $ 7,90. Isso não existe",questionamento
384,1454799146121105409,"50.	Bom dia Ministro maravilhoso. Com você, em 10 anos o Brasil se tornará uma potência.",positivo
385,1454799146121105409,"51.	CONSIGO ouvi-lo horas a fio. É dinâmico, competente e MUITO mais...PARABÉNS MINISTRO, que Deus te ilumine SEMPRE.!",positivo
386,1454799146121105409,52.	Disparado melhor ministro!! Que Deus abençoe sempre,positivo
387,1454799146121105409,53.	Obrigado!,positivo
388,1454799146121105409,54.	Tb me lembro de como era a Dutra antes da privatização há 30 anos atrás e como é hj... Agora com R$15 bi de investimento vão transformá-la numa das melhores da AL. Parabéns!! #BolsonaroPresidenteAte2026 #BolsonaroOrgulhoDoBrasil,positivo
389,1454799146121105409,55.	Força!!!!,positivo
390,1454799146121105409,56.	O senhor é o cara ministro.,positivo
391,1454799146121105409,"57.	Isso a ""grande mídia"" não mostra. Só exaltam o negativo",positivo
392,1454799146121105409,"58.	É Super Ministro que fala,né? @tarcisiogdf",positivo
393,1454799146121105409,59.	Um dia será nosso Presidente!,positivo
394,1454799146121105409,6.	Bom dia Tarcísio! Seu trabalho está Magnífico!,positivo
395,1454799146121105409,6.	Pq a cidade de Caraguatatuba com mais de 100 mil hab foi excluída desse consórcio? Rio-Santos até Ubatuba ? Rio-Santos precisa de cuidado num trecho muito maior.,questionamento
396,1454799146121105409,"60.	Parabéns Ministro. São Paulo gostaria muito de tê-lo como Governador ou melhor , como Gestor.",positivo
397,1454799146121105409,61.	Melhor ministro da história do Brasil.,positivo
398,1454799146121105409,62.	Vc é o cara,positivo
399,1454799146121105409,"63.	Min. Thorcísio!! Que ministro é esse, minha gente!!!?? Sou hetero (nada contra os homos), mas confesso que me arrepio todo quando esse homem fala!!! PQP!!",positivo
400,1454799146121105409,64.	Melhor Ministro de todos os tempos. Pena que é flamenguista….,positivo
401,1454799146121105409,65.	Deus o abençoe @tarcisiogdf. Muito obrigado por tudo que fez por nosso Brasil.,positivo
402,1454799146121105409,66.	Vc é um orgulho Ministro!,positivo
403,1454799146121105409,"67.	Vivi para ver o tempo em que as pessoas soubessem o nome dos ministros de estados. E principalmente o da infraestrutura. Onde eu vou eu sempre pergunto as pessoas se elas sabem hoje, qual o nome do min. da infraestrutura e todos sabem. Que orgulho desse ministro!!",positivo
404,1454799146121105409,68.	Meu Presidente 2026&2030,positivo
405,1454799146121105409,69.	Vejo o senhor como um futuro Presidente.,positivo
406,1454799146121105409,"7.	Ministro poderia liberar pedagio para caminhões que transportam alimentos, ajudaria baixar custos e preços...",questionamento
407,1454799146121105409,7.	Nosso futuro presidente. Falta o vice. @jairbolsonaro resolve.,positivo
408,1454799146121105409,"70.	O Brasil tem tudo para se tornar a maior potência do mundo, esses 3 anos de governo sério do PR Bolsonaro com ministros e equipes competentes faz aflorar a todos brasileiros honestos e que acreditam no Brasil o sentimento de esperança, confiança que estamos no caminho certo!",positivo
409,1454799146121105409,"71.	Essa evolução no BRASIL só está sendo possível, por que esse homem não desistiu do BRASIL lá atrás. O exemplo deixou lastro e uma legião de adeptos acordaram com o advento da internet e colocou quem sempre defendeu o BRASIL. Sem a internet e Bolsonaro, estaríamos perdidos.",positivo
410,1454799146121105409,72.	@ivermectinatha @tarcisiogdf #FechadoComBolsonaro,positivo
411,1454799146121105409,73.	Excelente negócio ministro. Excelente trabalho. Parabéns! Esse é o caminho. @jairbolsonaro,positivo
412,1454799146121105409,"74.	Tudo o que acontece na sua brilhante trajetória se transforma em momentos especiais. Mas a destruição dos martelos, realmente é um arraso. Eu adoro!!!!!!!!!!!!!!!!!!",positivo
413,1454799146121105409,"75.	@tarcisiogdf oque precisamos fazer pra você continuar lutando pelo Brasil ? Siga em frente, nosso ministro ! #somosobrasilemmovimento",positivo
414,1454799146121105409,76.	Parabéns,positivo
415,1454799146121105409,77.	Parabéns ministro ….qto orgulho do Sr .,positivo
416,1454799146121105409,78.	Ministro Tarcísio sempre se superando em produtividade e realizações para o nosso país...,positivo
417,1454799146121105409,79.	Este homem será o meu presidente depois de Bolsonaro.,positivo
418,1454799146121105409,"8.	BR 470 SC faz quase 20 anos que começou a duplicação e até agora liberaram míseros KM, até quando?",questionamento
419,1454799146121105409,8.	Parabéns Ministro Tarcísio por todo seu trabalho em prol do nosso país,positivo
420,1454799146121105409,80.	Super! Super! Super! Super Ministro!,positivo
421,1454799146121105409,81.	Gigante no caráter!!! Gigante nas ações!!!!,positivo
422,1454799146121105409,"82.	Fantástico ministroTarcísio, parabéns, que orgulho de ser Brasileira!",positivo
423,1454799146121105409,83.	Grande Ministro Tarcisio!!! Que tenhas sempre muita fé e força para continuar a desenvolver tantas obras espetaculares.,positivo
424,1454799146121105409,"84.	Tem a minha admiração!! Bolsonaro tem a melhor equipe de Ministro que já tivemos, não tem espaço para corrupção.",positivo
425,1454799146121105409,85.	Parabéns Ministro. Será ministro até 2026. #FechadoComBolsonaroAte2026,positivo
426,1454799146121105409,"86.	Parabéns,",positivo
427,1454799146121105409,"87.	Selva, BRASIL POOOHHHHA",positivo
428,1454799146121105409,88.	Parabéns ao melhor time de Governo da história desse País. Brasil acima de tudo e Deus acima de todos .,positivo
429,1454799146121105409,"89.	Ministro, parabéns pelo trabalho competente e também pela sua lealdade!",positivo
430,1454799146121105409,9.	#MoroPresidente22,questionamento
431,1454799146121105409,9.	Parabéns Ministro! Homens como vc mudam o mundo… a vida das pessoas,positivo
432,1454799146121105409,90.	Emocionante Ministro!!!,positivo
433,1454799146121105409,"91.	Ministro Thor, o sr é demais! Parabéns por tudo",positivo
434,1454799146121105409,"92.	Parabéns, Ministro!",positivo
435,1454799146121105409,93.	Melhor Ministro de infra. e temos o melhor presidente de todos os tempos. @jairbolsonaro. O Brasil vai colher muitos frutos. #Bolsonaro2022,positivo
436,1454799146121105409,94.	Um dos melhores Ministro que o Brasil ja teve.,positivo
437,1454799146121105409,95.	Emocionante,positivo
438,1454799146121105409,"96.	@tarcisiogdf só tem uma palavra para qualificar sua pessoa, tu é ""PHODA""",positivo
439,1454799146121105409,"97.	Parabéns Tarcísio, e Bolsonaro Patriotas...",positivo
440,1454799146121105409,98.	E nós só agradecemos tamanho esforço e confiança. Não canso de elogiar o seu trabalho e o Sr.!! Sou e sempre serei sua apoiadora!!,positivo
441,1454799146121105409,99.	Parabéns ministro Tarcísio,positivo
442,1455885409045651461,"1. Agora ta uma vergonha e a BR262 em Araxá, BR com pedágio e são uns 30 Km cheio de buracos. Toma vergonha @triunfoconcebra.",negativo
443,1455885409045651461,"1. Parabéns Ministro, grande trabalho!",positivo
444,1455885409045651461,"1. Presidente o Sr. Tem meu respeito. E se quiser minha ajuda eu te darei, na questão destas paralizaçoes, algo fácil de resolver e sem investimento. E os caminhoneiros ficaram contentes. (11)982430794 é meu número. Quero ajudar este governo! Abraços!",questionamento
445,1455885409045651461,10. Parabéns!!,positivo
446,1455885409045651461,"10. olá ministro, vc pode me irar uma duvida, tem uma linha férrea, aqui na Bahia, que passa por Alagoinhas, Aramari, que hj só transporta pedra (ou é minério), porem antes os trens transportavam de tudo, há alguma possibilidade de revitalização desta via férrea. obrigado",questionamento
447,1455885409045651461,"11. Mais uma obra realizada para sua coleção, né!!! Parabéns. Muito sucessos. Boa tarde com muita alegria. José Carlos Café - Ituiutaba MG. Brasil...",positivo
448,1455885409045651461,11. Não Esqueça da nossa ponte no jari aqui no amapa,questionamento
449,1455885409045651461,12. Parabéns,positivo
450,1455885409045651461,12. Tomara que coloquem uma ciclovia.,questionamento
451,1455885409045651461,"13. Assim é, assim tem que ser! Muda Brasil! Melhora Brasil! Vamos em frente!",positivo
452,1455885409045651461,13. Sr ministro! Quais melhorias ocorreram de imediato e quais outras ocorreram após ocorrer após Minfra junto a concessionária VIA BAHIA na BR 324 trecho SALVADOR / FEIRA DE SANTANA?,questionamento
453,1455885409045651461,"14. Ministro, duplica essa mesmo BR, entre Montes Claros e Salinas",questionamento
454,1455885409045651461,"14. Muito bem ministro, Deus abençoe o seu trabalho!!!!",positivo
455,1455885409045651461,"15. 16Km de estrada é isso mesmo? O Governo do Distrito Federal (GDF) negocia com o Departamento Nacional de Infraestrutura de Transportes (DNIT) a federalização de 16 quilômetros da DF 001. O trecho, na saída Sul de Brasília, liga a BR 040 à DF 140, e coincide com a BR 251.",questionamento
456,1455885409045651461,15. Parabéns meu Ministro Um grande abraço Que DEUS abençoe hoje e sempre sua vida. Avante BRASIL,positivo
457,1455885409045651461,"16. Trecho Alegre-ES x Viçosa-MG. Dá uma olhadinha ministro, por favor.",questionamento
458,1455885409045651461,"16. É isso aí ministro Tarcísio, parabéns pelo trabalho.",positivo
459,1455885409045651461,"17. Atual 'Padrão do DNIT de Qualidade' ... sem desvios, sem corrupção e obras em andamento e entregues!",positivo
460,1455885409045651461,"17. Essa estrada vai par tri-junção... Minas, Bahia e Goiás?",questionamento
461,1455885409045651461,18. você é GIGANTE!!!,positivo
462,1455885409045651461,19. Ministro show de bola. Aplauso para @tarcisiogdf,positivo
463,1455885409045651461,"2. Ministro a estado do Amapá ainda sofre com o isolamento, o Amapá é único estado que ainda não estár ligado ao resto do Brasil!!!",negativo
464,1455885409045651461,"2. Ministro, asfalte a BR-319. Nós de Manaus continuamos isolados do resto do país.Se não for asfaltada por vc, não será por mais ninguém.",questionamento
465,1455885409045651461,2. O capitão Tarcísio trator Tractoré fera. O rei do asfalto e dos trilhos.,positivo
466,1455885409045651461,20. Parabéns,positivo
467,1455885409045651461,21. PARABÉNS MINISTRO !!!,positivo
468,1455885409045651461,22. GRANDE MINISTRO @tarcisiogdf FUTURO GOVERNADOR DE SÃO PAULO... ORGULHOSO PELI SEU TRABALHO,positivo
469,1455885409045651461,"3. Ministro, por favor, da uma olhada na BR 393 RJ. A Acciona entregou a concessão e a empresa que ficou não está fazendo manutenção. Está horrível a pavimentação.",negativo
470,1455885409045651461,3. Parabéns meu Super Ministro e um dia abençoado.,positivo
471,1455885409045651461,"3. Parabéns, Ministro e a intersul acesso ao porto de Rio Grande dos terminais sendo parado por caminhoneiros, e a @PRFBrasil, como empresas, podem ser prejudicados por caminhoneiros, sem garantia aos que estão com navio marcado, precisam de investigação os boatos e os atos.",questionamento
472,1455885409045651461,4. Muito bom ministro. Semana curta mas dá para acelerar as obras. Sexta feira tem leilão.,positivo
473,1455885409045651461,4. Tem revisar o padrão DNIT do ES e MG. Os trechos recapeados estão com uma buraqueira de dar dó. As estradas estão sendo maquiadas com tapas buracos que não aguentam uma neblininha. Se tiver tempo passe pelas BRs 262 e 381.,negativo
474,1455885409045651461,"4. Tomara que essa obra seja feita até o encontro com a BR 040, esse trecho está horrível, devido ao tapa buraco por décadas naquele setor.",questionamento
475,1455885409045651461,"5. Ministro, parabéns pela revolução em nossa INFRA. Aproveitando a oportunidade, uma pergunta retórica: tem como federalizar as ruas de Goiânia e implantar o padrão DNIT de qualidade? Grato pela eventual atenção!",questionamento
476,1455885409045651461,5. Parabéns ministro!,positivo
477,1455885409045651461,5. Tu pisou na bola com nós os autônomos. Ministro dos ricos brasileiros,negativo
478,1455885409045651461,"6. Ministro, Pode informar se tem obras previstas para a Br 230 - transamazônica - no trecho Marabá (PA) x Pacajá (PA)?",questionamento
479,1455885409045651461,6. Parabéns superministro!!!!!,positivo
480,1455885409045651461,"6. Porque as administradoras de pedágio não são obrigadas a construir áreas de parada pra caminhões? Pedágio caro,rodovias em mas condições como a br381 e 116. Não podemos parar nos pedágios pra descansar que somos multados. Atendimento ao usuário só pra carros. E aí? Como fica?",negativo
481,1455885409045651461,"7. Excelentíssimo ministro Tarcísio, queria dizer que tem muita gente vendo os trabalhos do senhor. Queria agradecer e dizer que por mais que as pessoas não valorizem o senhor, ainda tem muita gente grata pelos seus serviços. Muito obrigado...",positivo
482,1455885409045651461,7. Ministro! Aquela rodovia que liga sobradinho para Brazlândia. Há alguma chance de ser asfaltada?,questionamento
483,1455885409045651461,"7. Nos postos das rodovias só pode parar se abastecer, não temos áreas específicas pra caminhões,um que outro posto da PRF podemos parar pra descansar. O valor que um 9 eixos paga de pedágio e bem maior que de um carro. Acho que merecemos um pouco mais de respeito e dignidade.",negativo
484,1455885409045651461,"8. Aproveita que vcs estão por aqui e federaliza a GO-010 tbm. Não é possível que ninguém tem interesse em duplicar essa via, tem um grande fluxo turístico",questionamento
485,1455885409045651461,"8. Parabéns, sempre atento aos problemas dis brasileiros.!",positivo
486,1455885409045651461,"8. Passeando para ver asfalto. É ministro ou fiscal de ovras. Pobre governo minúsculo, recheado de gente pequena. E o dinheiro público? Ah é público né, dane-se. Passeio eleitoreiro.",negativo
487,1455885409045651461,9. Ministro Tarcísio é a competência em pessoa.,positivo
488,1455885409045651461,"9. Ministro parabéns por tudo. Olha a BR 267 /MG está precisando de obras urgente, área de acostamento,terceiras faixas,etc. Obrigado tamujuntus.",questionamento
489,1455885409045651461,"9. Nossa meu sonho é que a nossa estrada fosse federalizada (Estrada do Rio Preto, Marabá-PÁ) mas como sempre nossos representantes tem outras preocupações, que me parece não ser o povo.",negativo
490,1456386213380829185,"1- Ministro, que bom ouvir isso parabéns mesmo. Mas quem é que vai ter coragem de cobrar da pedageira a duplicação total da BR277 de CTBA ATÉ FOZ? Essa rodovia já passou do estágio da vergonha, ela é a prova de que nos roubaram durante anos e nd de duplicação,as desculpinhas virão!",questionamento
491,1456386213380829185,1- O pedágio da Br 277 é um absurdo de caro. Daria para ter duplicado toda a pista desde que foi privatizado. Houve época que o pedágio era mais alto do que o custo do álcool para ir de Curitiba a Foz do Iguaçu. Ajudou governadores se elegerem prometendo acabar com pedágio abusivo,negativo
492,1456386213380829185,"1- Qdo cada estado do Brasil faz o s/dever de casa, c/produtividade, honestidade, transparência, técnica e modernidade, logo se vêem os reflexos de s/crescimento econômico no comércio e na indústria locais e do País, se espraindo, ainda, n/países da fronteira e da AL!",positivo
493,1456386213380829185,"10- Castanhal até Santa Maria no Para, vai ficar pra quando?",questionamento
494,1456386213380829185,10- Que maravilha! Temos o pedagio mais caro do país. O estado agradece,negativo
